time_s	surface_excess_mol_m2	dynamic_surface_tension_N_m
298.0	7.340086273595494e-07	71.89798583899095
298.5	7.347273839054093e-07	71.89798364641479
299.0	7.354456468293903e-07	71.89798145484858
299.5	7.361634171800209e-07	71.8979792642899
300.0	7.368806960015106e-07	71.89797707473636
300.5	7.375974843337446e-07	71.89797488618561
301.0	7.383137832123287e-07	71.89797269863523
301.5	7.390295936686119e-07	71.89797051208289
302.0	7.397449167297017e-07	71.89796832652624
302.5	7.404597534184957e-07	71.89796614196293
303.0	7.411741047537161e-07	71.89796395839062
303.5	7.418879717498996e-07	71.897961775807
304.0	7.426013554174686e-07	71.89795959420978
304.5	7.433142567627115e-07	71.89795741359661
305.0	7.440266767878413e-07	71.89795523396525
305.5	7.447386164909826e-07	71.89795305531338
306.0	7.454500768662375e-07	71.89795087763875
306.5	7.461610589036712e-07	71.89794870093908
307.0	7.468715635893513e-07	71.89794652521213
307.5	7.475815919053756e-07	71.89794435045566
308.0	7.482911448298752e-07	71.89794217666744
308.5	7.490002233370698e-07	71.89794000384522
309.0	7.497088283972502e-07	71.89793783198682
309.5	7.504169609768352e-07	71.89793566109
310.0	7.511246220383593e-07	71.8979334911526
310.5	7.51831812540525e-07	71.89793132217241
311.0	7.525385334382217e-07	71.89792915414725
311.5	7.53244785682528e-07	71.89792698707495
312.0	7.539505702207296e-07	71.89792482095338
312.5	7.546558879963817e-07	71.89792265578035
313.0	7.553607399492762e-07	71.89792049155375
313.5	7.560651270155057e-07	71.89791832827143
314.0	7.567690501274635e-07	71.89791616593126
314.5	7.57472510213855e-07	71.89791400453115
315.0	7.581755081997454e-07	71.89791184406897
315.5	7.588780450065555e-07	71.89790968454264
316.0	7.595801215520972e-07	71.89790752595006
316.5	7.602817387505816e-07	71.89790536828914
317.0	7.60982897512655e-07	71.89790321155785
317.5	7.616835987453875e-07	71.89790105575408
318.0	7.623838433523363e-07	71.89789890087579
318.5	7.630836322335317e-07	71.89789674692095
319.0	7.637829662854948e-07	71.8978945938875
319.5	7.644818464012927e-07	71.89789244177342
320.0	7.651802734705118e-07	71.8978902905767
320.5	7.658782483793082e-07	71.89788814029531
321.0	7.66575772010416e-07	71.89788599092725
321.5	7.672728452431614e-07	71.89788384247052
322.0	7.679694689534863e-07	71.89788169492314
322.5	7.68665644013969e-07	71.89787954828314
323.0	7.693613712938396e-07	71.89787740254852
323.5	7.700566516589882e-07	71.89787525771735
324.0	7.707514859720078e-07	71.89787311378763
324.5	7.714458750921869e-07	71.89787097075744
325.0	7.72139819875534e-07	71.89786882862484
325.5	7.728333211748112e-07	71.89786668738789
326.0	7.735263798395162e-07	71.89786454704466
326.5	7.74218996715951e-07	71.89786240759325
327.0	7.749111726471885e-07	71.89786026903174
327.5	7.756029084731163e-07	71.89785813135822
328.0	7.762942050304567e-07	71.8978559945708
328.5	7.769850631527561e-07	71.89785385866762
329.0	7.776754836704398e-07	71.89785172364675
329.5	7.783654674108063e-07	71.89784958950636
330.0	7.790550151980413e-07	71.89784745624458
330.5	7.797441278532413e-07	71.89784532385953
331.0	7.804328061944336e-07	71.89784319234937
331.5	7.811210510365786e-07	71.89784106171227
332.0	7.818088631916106e-07	71.89783893194638
332.5	7.824962434684248e-07	71.89783680304988
333.0	7.831831926729011e-07	71.89783467502096
333.5	7.838697116079387e-07	71.89783254785779
334.0	7.845558010734554e-07	71.89783042155858
334.5	7.852414618664031e-07	71.8978282961215
335.0	7.859266947807831e-07	71.89782617154479
335.5	7.866115006076736e-07	71.89782404782666
336.0	7.872958801352179e-07	71.89782192496531
336.5	7.879798341486791e-07	71.89781980295899
337.0	7.886633634304204e-07	71.89781768180593
337.5	7.893464687599281e-07	71.89781556150437
338.0	7.900291509138516e-07	71.89781344205257
338.5	7.907114106659709e-07	71.89781132344876
339.0	7.913932487872597e-07	71.89780920569125
339.5	7.920746660458707e-07	71.89780708877825
340.0	7.927556632071515e-07	71.89780497270809
340.5	7.934362410336733e-07	71.89780285747902
341.0	7.941164002852372e-07	71.89780074308935
341.5	7.947961417188756e-07	71.89779862953735
342.0	7.95475466088901e-07	71.89779651682136
342.5	7.961543741468717e-07	71.89779440493965
343.0	7.968328666416559e-07	71.89779229389056
343.5	7.975109443194027e-07	71.89779018367241
344.0	7.981886079235855e-07	71.89778807428354
344.5	7.988658581949958e-07	71.89778596572226
345.0	7.995426958717711e-07	71.89778385798692
345.5	8.002191216894021e-07	71.89778175107588
346.0	8.008951363807471e-07	71.89777964498748
346.5	8.015707406760458e-07	71.8977775397201
347.0	8.02245935302915e-07	71.89777543527208
347.5	8.029207209864094e-07	71.8977733316418
348.0	8.035950984489734e-07	71.89777122882766
348.5	8.042690684104991e-07	71.89776912682802
349.0	8.049426315883178e-07	71.89776702564129
349.5	8.056157886972289e-07	71.89776492526586
350.0	8.062885404494865e-07	71.89776282570013
350.5	8.069608875548407e-07	71.89776072694251
351.0	8.076328307205332e-07	71.89775862899141
351.5	8.08304370651315e-07	71.89775653184527
352.0	8.089755080494503e-07	71.89775443550252
352.5	8.096462436147429e-07	71.89775233996156
353.0	8.103165780445503e-07	71.89775024522086
353.5	8.109865120337633e-07	71.89774815127885
354.0	8.116560462748634e-07	71.89774605813399
354.5	8.123251814579067e-07	71.89774396578473
355.0	8.129939182705461e-07	71.89774187422954
355.5	8.136622573980189e-07	71.89773978346687
356.0	8.143301995232021e-07	71.89773769349522
356.5	8.149977453265792e-07	71.89773560431304
357.0	8.156648954863441e-07	71.89773351591884
357.5	8.16331650678222e-07	71.8977314283111
358.0	8.169980115756858e-07	71.89772934148833
358.5	8.176639788498551e-07	71.89772725544901
359.0	8.183295531695518e-07	71.89772517019166
359.5	8.189947352012803e-07	71.89772308571479
360.0	8.196595256092499e-07	71.89772100201692
360.5	8.203239250553947e-07	71.89771891909658
361.0	8.209879341993811e-07	71.89771683695228
361.5	8.216515536986146e-07	71.89771475558257
362.0	8.223147842082286e-07	71.89771267498598
362.5	8.229776263812091e-07	71.89771059516107
363.0	8.23640080868179e-07	71.89770851610639
363.5	8.243021483176372e-07	71.89770643782047
364.0	8.24963829375856e-07	71.89770436030192
364.5	8.256251246869097e-07	71.89770228354925
365.0	8.262860348926903e-07	71.89770020756107
365.5	8.269465606329207e-07	71.89769813233595
366.0	8.276067025451474e-07	71.89769605787245
366.5	8.282664612647704e-07	71.8976939841692
367.0	8.289258374250553e-07	71.89769191122474
367.5	8.295848316571137e-07	71.89768983903771
368.0	8.30243444589965e-07	71.8976877676067
368.5	8.309016768504874e-07	71.89768569693031
369.0	8.315595290634627e-07	71.89768362700715
369.5	8.322170018516005e-07	71.89768155783585
370.0	8.328740958354921e-07	71.89767948941504
370.5	8.335308116336929e-07	71.89767742174332
371.0	8.341871498626731e-07	71.89767535481934
371.5	8.348431111368408e-07	71.89767328864174
372.0	8.354986960685896e-07	71.89767122320916
372.5	8.361539052682496e-07	71.89766915852024
373.0	8.368087393441436e-07	71.89766709457363
373.5	8.374631989025725e-07	71.897665031368
374.0	8.381172845478306e-07	71.89766296890201
374.5	8.387709968822123e-07	71.89766090717431
375.0	8.394243365060387e-07	71.89765884618359
375.5	8.400773040176373e-07	71.89765678592852
376.0	8.407299000133709e-07	71.89765472640777
376.5	8.413821250876438e-07	71.89765266762004
377.0	8.420339798329151e-07	71.897650609564
377.5	8.426854648396863e-07	71.89764855223837
378.0	8.433365806965416e-07	71.89764649564182
378.5	8.43987327990135e-07	71.89764443977309
379.0	8.446377073052037e-07	71.89764238463087
379.5	8.452877192245884e-07	71.89764033021386
380.0	8.459373643292136e-07	71.8976382765208
380.5	8.465866431981295e-07	71.89763622355038
381.0	8.472355564085041e-07	71.89763417130136
381.5	8.4788410453563e-07	71.89763211977245
382.0	8.485322881529387e-07	71.8976300689624
382.5	8.491801078320083e-07	71.89762801886995
383.0	8.498275641425688e-07	71.89762596949383
383.5	8.504746576525168e-07	71.89762392083279
384.0	8.511213889279153e-07	71.89762187288558
384.5	8.517677585330013e-07	71.89761982565098
385.0	8.524137670302063e-07	71.89761777912773
385.5	8.530594149801563e-07	71.8976157333146
386.0	8.537047029416845e-07	71.89761368821037
386.5	8.543496314718254e-07	71.89761164381379
387.0	8.549942011258423e-07	71.89760960012367
387.5	8.55638412457221e-07	71.89760755713877
388.0	8.562822660176827e-07	71.89760551485789
388.5	8.569257623571984e-07	71.89760347327982
389.0	8.575689020239877e-07	71.89760143240333
389.5	8.582116855645264e-07	71.89759939222725
390.0	8.588541135235613e-07	71.89759735275038
390.5	8.594961864441086e-07	71.89759531397152
391.0	8.601379048674696e-07	71.89759327588948
391.5	8.607792693332422e-07	71.89759123850308
392.0	8.614202803793147e-07	71.89758920181114
392.5	8.620609385418807e-07	71.8975871658125
393.0	8.627012443554518e-07	71.89758513050595
393.5	8.633411983528576e-07	71.89758309589035
394.0	8.639808010652459e-07	71.89758106196453
394.5	8.646200530221241e-07	71.89757902872734
395.0	8.652589547513171e-07	71.89757699617759
395.5	8.658975067790103e-07	71.89757496431417
396.0	8.665357096297409e-07	71.8975729331359
396.5	8.671735638264259e-07	71.89757090264166
397.0	8.67811069890341e-07	71.8975688728303
397.5	8.684482283411353e-07	71.89756684370067
398.0	8.690850396968586e-07	71.89756481525167
398.5	8.697215044739336e-07	71.89756278748213
399.0	8.703576231872109e-07	71.89756076039096
399.5	8.709933963499264e-07	71.89755873397701
400.0	8.716288244737376e-07	71.89755670823918
400.5	8.722639080687157e-07	71.89755468317635
401.0	8.728986476433668e-07	71.89755265878742
401.5	8.735330437046377e-07	71.89755063507128
402.0	8.741670967578959e-07	71.89754861202682
402.5	8.748008073069842e-07	71.89754658965295
403.0	8.754341758541724e-07	71.89754456794856
403.5	8.760672029002132e-07	71.89754254691256
404.0	8.766998889443131e-07	71.89754052654389
404.5	8.773322344841619e-07	71.89753850684144
405.0	8.779642400159301e-07	71.89753648780413
405.5	8.785959060342767e-07	71.8975344694309
406.0	8.79227233032343e-07	71.89753245172066
406.5	8.79858221501787e-07	71.89753043467235
407.0	8.804888719327675e-07	71.89752841828489
407.5	8.811191848139531e-07	71.89752640255723
408.0	8.817491606325352e-07	71.8975243874883
408.5	8.823787998742409e-07	71.89752237307707
409.0	8.83008103023319e-07	71.89752035932246
409.5	8.836370705625486e-07	71.89751834622342
410.0	8.842657029732722e-07	71.89751633377892
410.5	8.848940007353818e-07	71.89751432198793
411.0	8.855219643273108e-07	71.89751231084938
411.5	8.861495942260772e-07	71.89751030036226
412.0	8.86776890907248e-07	71.89750829052552
412.5	8.874038548449743e-07	71.89750628133814
413.0	8.880304865119976e-07	71.8975042727991
413.5	8.886567863796407e-07	71.89750226490737
414.0	8.892827549178107e-07	71.89750025766195
414.5	8.899083925950325e-07	71.89749825106179
415.0	8.905336998784128e-07	71.89749624510591
415.5	8.911586772336967e-07	71.8974942397933
416.0	8.917833251252251e-07	71.89749223512294
416.5	8.924076440159763e-07	71.89749023109384
417.0	8.930316343675388e-07	71.89748822770498
417.5	8.936552966401587e-07	71.8974862249554
418.0	8.942786312927112e-07	71.89748422284408
418.5	8.949016387827029e-07	71.89748222137005
419.0	8.955243195663184e-07	71.89748022053232
419.5	8.961466740983845e-07	71.8974782203299
420.0	8.967687028323922e-07	71.89747622076182
420.5	8.973904062205031e-07	71.89747422182708
421.0	8.980117847135494e-07	71.89747222352474
421.5	8.986328387610405e-07	71.89747022585382
422.0	8.992535688111766e-07	71.89746822881335
422.5	8.998739753108422e-07	71.89746623240237
423.0	9.004940587056252e-07	71.89746423661991
423.5	9.011138194398101e-07	71.89746224146504
424.0	9.017332579563793e-07	71.89746024693676
424.5	9.023523746970398e-07	71.89745825303416
425.0	9.029711701022146e-07	71.89745625975627
425.5	9.035896446110376e-07	71.89745426710216
426.0	9.042077986613739e-07	71.89745227507088
426.5	9.048256326898325e-07	71.89745028366148
427.0	9.054431471317454e-07	71.89744829287305
427.5	9.060603424211958e-07	71.89744630270465
428.0	9.066772189910111e-07	71.89744431315533
428.5	9.072937772727753e-07	71.89744232422417
429.0	9.079100176968299e-07	71.89744033591028
429.5	9.085259406922796e-07	71.89743834821269
430.0	9.091415466869932e-07	71.8974363611305
430.5	9.097568361076165e-07	71.89743437466282
431.0	9.103718093795726e-07	71.89743238880871
431.5	9.109864669270685e-07	71.89743040356726
432.0	9.116008091731013e-07	71.89742841893757
432.5	9.122148365394516e-07	71.89742643491874
433.0	9.12828549446711e-07	71.89742445150986
433.5	9.134419483142739e-07	71.89742246871006
434.0	9.140550335603242e-07	71.8974204865184
434.5	9.146678056018709e-07	71.89741850493402
435.0	9.152802648547463e-07	71.89741652395603
435.5	9.15892411733598e-07	71.89741454358354
436.0	9.165042466518908e-07	71.89741256381564
436.5	9.171157700219339e-07	71.89741058465148
437.0	9.177269822548725e-07	71.89740860609018
437.5	9.183378837606811e-07	71.89740662813085
438.0	9.18948474948191e-07	71.89740465077263
438.5	9.195587562250768e-07	71.89740267401463
439.0	9.201687279978695e-07	71.89740069785601
439.5	9.20778390671956e-07	71.89739872229589
440.0	9.213877446515935e-07	71.8973967473334
440.5	9.219967903399012e-07	71.8973947729677
441.0	9.226055281388748e-07	71.89739279919793
441.5	9.232139584493787e-07	71.89739082602323
442.0	9.238220816711686e-07	71.89738885344275
442.5	9.244298982028749e-07	71.89738688145563
443.0	9.25037408442044e-07	71.89738491006104
443.5	9.256446127850767e-07	71.89738293925814
444.0	9.262515116273054e-07	71.89738096904607
444.5	9.268581053629495e-07	71.897378999424
445.0	9.274643943851391e-07	71.89737703039111
445.5	9.280703790859254e-07	71.89737506194655
446.0	9.286760598562673e-07	71.8973730940895
446.5	9.292814370860334e-07	71.89737112681912
447.0	9.298865111640354e-07	71.89736916013459
447.5	9.304912824780118e-07	71.8973671940351
448.0	9.310957514146232e-07	71.8973652285198
448.5	9.316999183594653e-07	71.8973632635879
449.0	9.323037836970896e-07	71.89736129923858
449.5	9.329073478109884e-07	71.89735933547102
450.0	9.335106110835948e-07	71.89735737228443
450.5	9.341135738963042e-07	71.89735540967797
451.0	9.34716236629466e-07	71.89735344765086
451.5	9.353185996623908e-07	71.89735148620227
452.0	9.359206633733508e-07	71.89734952533144
452.5	9.365224281395991e-07	71.89734756503753
453.0	9.371238943373555e-07	71.89734560531977
453.5	9.377250623418146e-07	71.89734364617738
454.0	9.383259325271577e-07	71.89734168760954
454.5	9.389265052665472e-07	71.89733972961547
455.0	9.395267809321326e-07	71.89733777219439
455.5	9.401267598950646e-07	71.89733581534551
456.0	9.407264425254929e-07	71.89733385906807
456.5	9.413258291925537e-07	71.89733190336126
457.0	9.419249202643976e-07	71.89732994822432
457.5	9.425237161081821e-07	71.89732799365649
458.0	9.431222170900772e-07	71.89732603965697
458.5	9.437204235752726e-07	71.89732408622501
459.0	9.443183359279708e-07	71.89732213335984
459.5	9.449159545113947e-07	71.89732018106069
460.0	9.455132796877998e-07	71.89731822932681
460.5	9.461103118185006e-07	71.89731627815742
461.0	9.467070512637822e-07	71.89731432755178
461.5	9.473034983830255e-07	71.89731237750914
462.0	9.478996535346214e-07	71.89731042802872
462.5	9.484955170760214e-07	71.8973084791098
463.0	9.490910893637275e-07	71.8973065307516
463.5	9.496863707532805e-07	71.8973045829534
464.0	9.50281361599287e-07	71.89730263571444
464.5	9.508760622554117e-07	71.897300689034
465.0	9.514704730743848e-07	71.89729874291132
465.5	9.520645944080003e-07	71.89729679734566
466.0	9.526584266071241e-07	71.89729485233629
466.5	9.532519700216674e-07	71.89729290788249
467.0	9.538452250007201e-07	71.89729096398352
467.5	9.544381918923097e-07	71.89728902063864
468.0	9.550308710436487e-07	71.89728707784715
468.5	9.556232628009903e-07	71.8972851356083
469.0	9.562153675097006e-07	71.89728319392138
469.5	9.568071855142413e-07	71.89728125278567
470.0	9.573987171581506e-07	71.89727931220045
470.5	9.57989962784098e-07	71.89727737216501
471.0	9.585809227338226e-07	71.89727543267863
471.5	9.59171597348201e-07	71.89727349374058
472.0	9.597619869672113e-07	71.89727155535019
472.5	9.603520919299421e-07	71.89726961750674
473.0	9.60941912574599e-07	71.8972676802095
473.5	9.615314492385089e-07	71.8972657434578
474.0	9.6212070225813e-07	71.89726380725091
474.5	9.62709671969041e-07	71.89726187158816
475.0	9.63298358705951e-07	71.89725993646883
475.5	9.638867628027111e-07	71.89725800189224
476.0	9.644748845922943e-07	71.8972560678577
476.5	9.650627244068358e-07	71.89725413436449
477.0	9.656502825775843e-07	71.89725220141196
477.5	9.662375594349668e-07	71.8972502689994
478.0	9.668245553085354e-07	71.89724833712613
478.5	9.674112705270051e-07	71.89724640579146
479.0	9.679977054182464e-07	71.89724447499474
479.5	9.685838603092962e-07	71.89724254473525
480.0	9.69169735526325e-07	71.89724061501234
480.5	9.69755331394707e-07	71.89723868582531
481.0	9.703406482389606e-07	71.89723675717353
481.5	9.709256863827732e-07	71.8972348290563
482.0	9.715104461490197e-07	71.89723290147295
482.5	9.72094927859741e-07	71.89723097442283
483.0	9.726791318361653e-07	71.89722904790526
483.5	9.732630583987006e-07	71.89722712191957
484.0	9.73846707866941e-07	71.89722519646512
484.5	9.74430080559668e-07	71.89722327154125
485.0	9.75013176794855e-07	71.89722134714728
485.5	9.75595996889676e-07	71.89721942328258
486.0	9.761785411604901e-07	71.89721749994648
486.5	9.767608099228764e-07	71.89721557713834
487.0	9.773428034915913e-07	71.8972136548575
487.5	9.779245221806255e-07	71.89721173310332
488.0	9.785059663031532e-07	71.89720981187514
488.5	9.790871361715818e-07	71.89720789117234
489.0	9.796680320975225e-07	71.89720597099426
489.5	9.802486543917987e-07	71.89720405134028
490.0	9.808290033644595e-07	71.89720213220974
490.5	9.814090793247914e-07	71.897200213602
491.0	9.819888825812778e-07	71.89719829551645
491.5	9.82568413441661e-07	71.89719637795244
492.0	9.831476722128931e-07	71.89719446090935
